reward,success
-8.701122932137865,0.0
-17.771104394186434,0.0
-7.02777279533291,0.0
-14.352115389363078,0.0
-6.478116537584252,1.0
-11.141506840417923,0.0
-25.981911324617638,0.0
-13.757306836449915,0.0
-23.705186741017098,0.0
-7.277435335158577,1.0
-12.360127226659918,0.0
-27.02119152683341,0.0
-21.788450680138116,0.0
-3.1974798134393123,1.0
-7.431926005503294,1.0
-25.296405940752226,0.0
-8.42729620340067,1.0
-9.434714447297528,0.0
-12.848201838689528,0.0
-14.54404920652453,0.0
-18.805775207271886,0.0
-26.212153086674423,0.0
-10.670334968047028,0.0
-15.688780704805872,0.0
-20.32120206196591,0.0
-13.319567580645149,0.0
-17.189356854367354,0.0
-22.30939502171246,0.0
-28.284550585381385,0.0
-20.717991055050394,0.0
-8.040404820745746,1.0
-7.699690974798996,0.0
-5.634583243237022,1.0
-16.22841073526461,0.0
-5.684630450003743,1.0
-4.496837160027637,1.0
-3.8394550601093362,1.0
-4.4027914378074895,1.0
-15.338846580809959,0.0
-7.481658252672935,0.0
-18.2269319811743,0.0
-8.21339402154189,0.0
-15.978538719885394,0.0
-4.716558297343325,1.0
-15.311177068519534,0.0
-19.07150445498682,0.0
-11.15562921145774,0.0
-19.677740484462255,0.0
-11.507399117035645,0.0
-17.220515287413836,0.0
-3.7270480192356565,1.0
-5.462676007102381,1.0
-8.436625441710847,1.0
-9.649766946702375,0.0
-12.929552053779828,0.0
-12.625425287390021,0.0
-6.315135800935916,1.0
-15.28018889263612,0.0
-16.736953647525716,0.0
-19.892026431626523,0.0
-4.940871523416517,1.0
-25.831607529140584,0.0
-23.290078200192802,0.0
-19.716391809263964,0.0
-9.55962634249886,0.0
-5.285158745222611,1.0
-18.845968402240924,0.0
-10.706129729696562,1.0
-16.91953768638126,0.0
-19.11945919336164,0.0
-18.917094539176567,0.0
-8.732154210158983,0.0
-25.7902257164508,0.0
-8.034901223547282,0.0
-16.158903611213344,0.0
-18.47427510271718,0.0
-20.8622358976344,0.0
-5.5561946290703155,1.0
-18.57037113767655,0.0
-10.399036306513771,0.0
-5.839252213091293,1.0
-21.195755985418746,0.0
-16.79276101242706,0.0
-7.289406867011168,0.0
-7.092441646965089,0.0
-15.779739236001493,0.0
-32.48929580450313,0.0
-5.883192787903567,1.0
-7.386681110536538,1.0
-22.112610470084913,0.0
-4.199897790873222,1.0
-18.35047672816225,0.0
-23.381171498303626,0.0
-21.455967315377006,0.0
-6.922274627727781,1.0
-7.728301762530972,0.0
-16.53197824453614,0.0
-20.38021508223698,0.0
-34.00806474865014,0.0
-9.487315115487618,1.0
-17.360272990806678,0.0
-6.8037480852490395,1.0
-24.069294056865584,0.0
-25.136272235886523,0.0
-24.344127489865976,0.0
-18.530699781941387,0.0
-5.011305689693928,1.0
-5.991639339772973,1.0
-5.477657233262757,1.0
-10.24167023324439,0.0
-6.306511288511535,1.0
-17.08931756073166,0.0
-4.616664109654689,1.0
-24.81491034247809,0.0
-7.905031776176574,1.0
-3.865455166604621,1.0
-25.983907836535714,0.0
-25.93010744982187,0.0
-29.71464305673027,0.0
-16.10342995986703,0.0
-27.888021525010256,0.0
-19.234515008634563,0.0
-13.185510234824934,0.0
-12.190080228417507,0.0
-15.465842180289075,0.0
-10.082870658015322,0.0
-12.47311090445687,0.0
-6.087163106001827,1.0
-23.3088316769249,0.0
-21.190176315662402,0.0
-19.202713582064966,0.0
-6.970782412576131,1.0
-8.178793724215428,0.0
-20.437402801699854,0.0
-8.696059914540616,0.0
-19.015209295313703,0.0
-20.604242095607223,0.0
-19.883579902159,0.0
-24.04065994212914,0.0
-12.997554119928012,0.0
-6.392314641492104,1.0
-6.003929571945016,1.0
-13.297535372256968,0.0
-5.16678489813746,1.0
-5.519296584058267,1.0
-21.008979288218228,0.0
-13.613489906952784,0.0
-16.998175590184356,0.0
-23.099459989371315,0.0
-4.813991932438544,1.0
-14.102632610287055,0.0
-17.639711710265782,0.0
-12.51629172706051,0.0
-7.408515963402432,1.0
-27.761926197711034,0.0
-4.739687803480043,1.0
-6.796555895299268,1.0
-22.10874576460217,0.0
-8.359990876867037,0.0
-29.712409616118247,0.0
-5.521288274427939,1.0
-22.066443540117273,0.0
-8.990893850040859,0.0
-14.397914932544072,0.0
-8.522613756270923,1.0
-10.127952553232035,0.0
-7.077100669221855,0.0
-6.661218972264031,1.0
-4.9079515287043085,1.0
-24.58728907973926,0.0
-14.832177330152344,0.0
-5.830468155602746,1.0
-6.098103546498324,1.0
-12.955358682887017,0.0
-6.072428546209991,1.0
-13.729100791484482,0.0
-14.29584343397195,0.0
-21.843081737645154,0.0
-8.108047525503853,0.0
-5.542929372932994,0.0
-11.798086597701731,0.0
-28.42514286906757,0.0
-26.97464161727352,0.0
-10.955643549685716,0.0
-6.013458891656604,1.0
